,P1.V3.C,P1.V5.C,P10.V3.C,P10.V5.C,P11.V3.C,P11.V5.C,P12.V3.C,P12.V5.C,P13.V3.C,P13.V5.C,P14.V3.C,P14.V5.C,P15.V3.C,P15.V5.C,P16.V3.C,P16.V5.C,P17.V3.C,P17.V5.C,P18.V3.C,P18.V5.C,P19.V3.C,P19.V5.C,P2.V3.C,P2.V5.C,P20.V3.C,P20.V5.C,P3.V3.C,P3.V5.C,P4.V3.C,P4.V5.C,P5.V3.C,P5.V5.C,P6.V3.C,P6.V5.C,P7.V3.C,P7.V5.C,P8.V3.C,P8.V5.C,P9.V3.C,P9.V5.C,P1.V3.L,P1.V5.L,P10.V3.L,P10.V5.L,P11.V3.L,P11.V5.L,P12.V3.L,P12.V5.L,P13.V3.L,P13.V5.L,P14.V3.L,P14.V5.L,P15.V3.L,P15.V5.L,P16.V3.L,P16.V5.L,P17.V3.L,P17.V5.L,P18.V3.L,P18.V5.L,P19.V3.L,P19.V5.L,P2.V3.L,P2.V5.L,P20.V3.L,P20.V5.L,P3.V3.L,P3.V5.L,P4.V3.L,P4.V5.L,P5.V3.L,P5.V5.L,P6.V3.L,P6.V5.L,P7.V3.L,P7.V5.L,P8.V3.L,P8.V5.L,P9.V3.L,P9.V5.L,P1.V3.CL,P1.V5.CL,P10.V3.CL,P10.V5.CL,P11.V3.CL,P11.V5.CL,P12.V3.CL,P12.V5.CL,P13.V3.CL,P13.V5.CL,P14.V3.CL,P14.V5.CL,P15.V3.CL,P15.V5.CL,P16.V3.CL,P16.V5.CL,P17.V3.CL,P17.V5.CL,P18.V3.CL,P18.V5.CL,P19.V3.CL,P19.V5.CL,P2.V3.CL,P2.V5.CL,P20.V3.CL,P20.V5.CL,P3.V3.CL,P3.V5.CL,P4.V3.CL,P4.V5.CL,P5.V3.CL,P5.V5.CL,P6.V3.CL,P6.V5.CL,P7.V3.CL,P7.V5.CL,P8.V3.CL,P8.V5.CL,P9.V3.CL,P9.V5.CL,total,Taxonomy
Zotu2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(99.99999999999999);Actinobacteriota(99.99999999999999);Actinomycetia(99.99999999999999);Mycobacteriales(99.99999999999999);Mycobacteriaceae(99.99999999999999);Corynebacterium(99.99999999999999);Corynebacterium sp014490595(51.08562271062275)
Zotu2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Bacilli(99.99999999999999);Bacillales_B(99.99999999999999);DSM-18226(99.99999999999999);Niallia(99.99999999999999);Niallia sp900199695(79.99999999999999)
Zotu2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Unclassified
Zotu2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Rhodobacterales(100.0);Rhodobacteraceae(100.0);HIMB11(92.28333333333333);HIMB11 sp000472185(92.28333333333333)
Zotu2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(99.99999999999997);Firmicutes(99.99999999999997);Bacilli(99.99999999999997);Staphylococcales(99.99999999999997);Gemellaceae(99.99999999999997);Gemella(99.99999999999997);Gemella haemolysans(51.52850621600621)
Zotu2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(100.0);Actinobacteriota(100.0);Actinomycetia(100.0);Mycobacteriales(100.0);Mycobacteriaceae(100.0);Corynebacterium(100.0);Corynebacterium sp001815935(100.0)
Zotu2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(99.99999999999996);Proteobacteria(99.99999999999996);Alphaproteobacteria(99.99999999999996);Sphingomonadales(99.86190476190473);Sphingomonadaceae(99.86190476190473);Sphingorhabdus_B(52.267893217893224);Sphingorhabdus_B sp003367235(52.267893217893224)
Zotu2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(99.99999999999997);Actinobacteriota(99.18903318903315);Actinomycetia(99.18903318903315);Actinomycetales(99.18903318903315);Micrococcaceae(99.18903318903315);Rothia(99.18903318903315);Rothia mucilaginosa_A(87.59076479076478)
Zotu2736,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Unclassified
Zotu2758,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(99.99999999999997);Proteobacteria(99.99999999999997);Gammaproteobacteria(99.99999999999997);Pseudomonadales(99.99999999999997);Pseudomonadaceae(99.99999999999997);Pseudomonas_E(99.99999999999997);Pseudomonas_E sp000242655(26.086956521739133)
Zotu2785,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(100.00000000000003);Proteobacteria(100.00000000000003);Alphaproteobacteria(90.45286278479006);Sphingomonadales(71.35858835437008);Sphingomonadaceae(71.35858835437008);Sphingomonas(71.35858835437008);Wolbachia sp000008385(19.094274430419937)
Zotu2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Sphingomonadales(99.78365384615384);Sphingomonadaceae(99.78365384615384);Sphingorhabdus_B(59.568055555555524);Sphingorhabdus_B sp003367235(59.568055555555524)
Zotu2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Unclassified
Zotu2841,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Bacteria(100.00000000000014);Proteobacteria(98.6666666666668);Gammaproteobacteria(98.6666666666668);Enterobacterales(98.6666666666668);Aeromonadaceae(98.6666666666668);Aeromonas(98.6666666666668);Aeromonas rivipollensis(84.00000000000003)
Zotu2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);SZUA-152(38.66666666666667);SZUA-152(38.66666666666667);DRQN01(38.66666666666667);DRQN01 sp011371455(38.66666666666667)
Zotu2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(100.00000000000001);Enterobacterales(100.00000000000001);Enterobacteriaceae(100.00000000000001);Klebsiella(48.12727272727272);Klebsiella aerogenes(48.12727272727272)
Zotu2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Flavobacteriales(100.0);Flavobacteriaceae(100.0);Flavobacterium(100.0);Flavobacterium viscosum(47.00000000000002)
Zotu2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Actinobacteriota(100.0);Actinomycetia(100.0);Actinomycetales(100.0);Bifidobacteriaceae(100.0);Bifidobacterium(100.0);Bifidobacterium vaginale(90.61923076923077)
Zotu2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Proteobacteria(99.66666666666667);Gammaproteobacteria(99.66666666666667);Burkholderiales(99.66666666666667);Burkholderiaceae(99.66666666666667);Aquabacterium(93.33333333333334);Aquabacterium sp003933735(93.33333333333334)
Zotu2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.00000000000003);Actinobacteriota(100.00000000000003);Actinomycetia(100.00000000000003);Actinomycetales(100.00000000000003);Bifidobacteriaceae(100.00000000000003);Bifidobacterium(100.00000000000003);Bifidobacterium breve(100.00000000000003)
Zotu2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(99.99999999999997);Actinobacteriota(99.99999999999997);Actinomycetia(99.99999999999997);Actinomycetales(99.99999999999997);Cellulomonadaceae(99.99999999999997);Cellulomonas(99.99999999999997);Cellulomonas soli(25.636031423445598)
Zotu2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Bacillales_B(100.0);DSM-18226(100.0);Neobacillus(100.0);Neobacillus endophyticus(43.75)
Zotu2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Micavibrionales(100.0);Micavibrionaceae(100.0);UBA1573(100.0);UBA1573 sp016794145(100.0)
Zotu2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(99.99999999999997);Actinobacteriota(98.84117647058821);Actinomycetia(98.84117647058821);Actinomycetales(98.84117647058821);Actinomycetaceae(98.84117647058821);Actinomyces(98.84117647058821);Actinomyces oris(92.90126050420164)
Zotu2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Fusobacteriota(100.0);Fusobacteriia(100.0);Fusobacteriales(100.0);Leptotrichiaceae(100.0);JABCPH02(100.0);JABCPH02 sp013333235(100.0)
Zotu2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Deinococcota(100.0);Deinococci(100.0);Deinococcales(100.0);Deinococcaceae(100.0);Deinococcus(100.0);Deinococcus geothermalis(100.0)
Zotu2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Bacteria(100.0);Firmicutes_A(100.0);Clostridia(100.0);TANB77(100.0);CAG-508(100.0);UMGS1994(100.0);UMGS1994 sp900553945(100.0)
Zotu2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(100.0);Firmicutes(100.0);Bacilli(100.0);Lactobacillales(100.0);Aerococcaceae(100.0);Granulicatella(100.0);Granulicatella elegans(100.0)
Zotu2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(100.0);Proteobacteria(98.8640350877193);Alphaproteobacteria(49.78148897885734);Sphingomonadales(49.78148897885734);Sphingomonadaceae(49.78148897885734);Sphingomonas(49.78148897885734);Cronobacter dublinensis(43.023144399460186)
Zotu2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Caulobacterales(100.0);Caulobacteraceae(100.0);Brevundimonas(99.8465909090909);Brevundimonas sp017487405(36.745462870462866)
Zotu2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(99.99999999999999);Actinobacteriota(99.99999999999999);Actinomycetia(99.99999999999999);Mycobacteriales(99.99999999999999);Mycobacteriaceae(99.99999999999999);Corynebacterium(99.99999999999999);Corynebacterium mycetoides(31.472893772893784)
Zotu2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(100.00000000000004);Proteobacteria(100.00000000000004);Gammaproteobacteria(100.00000000000004);Enterobacterales(100.00000000000004);Pasteurellaceae(100.00000000000004);Haemophilus_D(100.00000000000004);Haemophilus_D parainfluenzae_J(100.00000000000004)
Zotu2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(100.00000000000001);Enterobacterales(100.00000000000001);Pasteurellaceae(100.00000000000001);Haemophilus_D(100.00000000000001);Haemophilus_D parainfluenzae_J(100.00000000000001)
Zotu2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(100.0);Firmicutes(93.75);Bacilli(93.75);Bacillales(93.75);Bacillaceae_H(93.75);Priestia(93.75);Priestia flexa(37.5)
Zotu2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Bacilli(99.99999999999999);Lactobacillales(99.99999999999999);Streptococcaceae(99.99999999999999);Streptococcus(99.99999999999999);Streptococcus parasuis(93.04722222222225)
Zotu2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(100.0);Actinobacteriota(99.75);Actinomycetia(99.75);Mycobacteriales(99.75);Mycobacteriaceae(99.75);Lawsonella(99.75);Lawsonella clevelandensis(90.75)
Zotu2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Bacteroidaceae(100.0);Prevotella(100.0);Prevotella brunnea(96.0)
